Baseline,SDG Push,JET SDG,Year,indicator,Country/Region,Enhanced NDC
72.25,72.25,72.25,2019,PrimaryEd_Percent,AFG,72.25
74.63,74.63,74.63,2020,PrimaryEd_Percent,AFG,74.63
75.9,75.9,75.9,2021,PrimaryEd_Percent,AFG,75.9
77.22,77.22,77.22,2022,PrimaryEd_Percent,AFG,77.22
78.84,78.84,78.84,2023,PrimaryEd_Percent,AFG,78.84
81.56,81.56,81.56,2024,PrimaryEd_Percent,AFG,81.56
81.01,81.2,81.2,2025,PrimaryEd_Percent,AFG,81.01
77.74,78.26,78.26,2026,PrimaryEd_Percent,AFG,77.74
77.72,78.58,78.57,2027,PrimaryEd_Percent,AFG,77.71
78.61,79.93,79.91,2028,PrimaryEd_Percent,AFG,78.59
79.29,81.4,81.36,2029,PrimaryEd_Percent,AFG,79.26
79.75,82.89,82.83,2030,PrimaryEd_Percent,AFG,79.69
79.97,83.87,83.77,2031,PrimaryEd_Percent,AFG,79.88
80.6,84.95,84.82,2032,PrimaryEd_Percent,AFG,80.48
80.85,85.74,85.58,2033,PrimaryEd_Percent,AFG,80.7
81.08,86.34,86.16,2034,PrimaryEd_Percent,AFG,80.93
81.28,86.71,86.52,2035,PrimaryEd_Percent,AFG,81.13
81.49,87.09,86.9,2036,PrimaryEd_Percent,AFG,81.36
81.71,87.45,87.28,2037,PrimaryEd_Percent,AFG,81.59
81.98,87.75,87.58,2038,PrimaryEd_Percent,AFG,81.9
82.34,88.11,87.94,2039,PrimaryEd_Percent,AFG,82.29
82.75,88.5,88.33,2040,PrimaryEd_Percent,AFG,82.71
83.19,88.84,88.69,2041,PrimaryEd_Percent,AFG,83.15
83.66,89.11,88.97,2042,PrimaryEd_Percent,AFG,83.62
84.13,89.35,89.24,2043,PrimaryEd_Percent,AFG,84.09
84.59,89.71,89.65,2044,PrimaryEd_Percent,AFG,84.56
85.04,90.15,90.12,2045,PrimaryEd_Percent,AFG,85.01
85.46,90.52,90.53,2046,PrimaryEd_Percent,AFG,85.44
85.88,90.96,91.03,2047,PrimaryEd_Percent,AFG,85.86
86.3,91.49,91.64,2048,PrimaryEd_Percent,AFG,86.33
86.65,92.11,92.31,2049,PrimaryEd_Percent,AFG,86.73
86.99,92.78,92.98,2050,PrimaryEd_Percent,AFG,87.11
87.37,93.46,93.67,2051,PrimaryEd_Percent,AFG,87.53
87.78,94.13,94.35,2052,PrimaryEd_Percent,AFG,88.03
88.26,94.82,95.04,2053,PrimaryEd_Percent,AFG,88.63
88.83,95.49,95.72,2054,PrimaryEd_Percent,AFG,89.21
89.42,96.17,96.39,2055,PrimaryEd_Percent,AFG,89.78
90.01,96.83,97.04,2056,PrimaryEd_Percent,AFG,90.34
90.58,97.48,97.68,2057,PrimaryEd_Percent,AFG,90.9
91.14,98.13,98.32,2058,PrimaryEd_Percent,AFG,91.45
91.7,98.7,98.86,2059,PrimaryEd_Percent,AFG,92.0
92.26,99.2,99.34,2060,PrimaryEd_Percent,AFG,92.54
92.81,99.65,99.77,2061,PrimaryEd_Percent,AFG,93.08
93.36,99.85,99.84,2062,PrimaryEd_Percent,AFG,93.61
93.9,99.83,99.78,2063,PrimaryEd_Percent,AFG,94.14
94.44,99.78,99.73,2064,PrimaryEd_Percent,AFG,94.66
94.98,99.74,99.71,2065,PrimaryEd_Percent,AFG,95.19
95.52,99.75,99.72,2066,PrimaryEd_Percent,AFG,95.72
96.06,99.79,99.77,2067,PrimaryEd_Percent,AFG,96.25
96.59,99.86,99.85,2068,PrimaryEd_Percent,AFG,96.78
97.12,99.95,99.95,2069,PrimaryEd_Percent,AFG,97.32
97.65,100.1,100.1,2070,PrimaryEd_Percent,AFG,97.85
98.12,100.2,100.2,2071,PrimaryEd_Percent,AFG,98.3
98.51,100.3,100.3,2072,PrimaryEd_Percent,AFG,98.57
98.59,100.4,100.5,2073,PrimaryEd_Percent,AFG,98.64
98.62,100.6,100.6,2074,PrimaryEd_Percent,AFG,98.67
98.58,100.7,100.8,2075,PrimaryEd_Percent,AFG,98.6
98.5,100.9,100.9,2076,PrimaryEd_Percent,AFG,98.55
98.46,101.0,101.1,2077,PrimaryEd_Percent,AFG,98.55
98.46,101.1,101.1,2078,PrimaryEd_Percent,AFG,98.58
98.51,101.1,101.1,2079,PrimaryEd_Percent,AFG,98.65
98.58,101.1,101.1,2080,PrimaryEd_Percent,AFG,98.76
98.68,101.0,100.9,2081,PrimaryEd_Percent,AFG,98.9
98.83,100.8,100.7,2082,PrimaryEd_Percent,AFG,99.05
98.99,100.5,100.4,2083,PrimaryEd_Percent,AFG,99.19
99.14,100.3,100.2,2084,PrimaryEd_Percent,AFG,99.33
99.29,100.2,100.1,2085,PrimaryEd_Percent,AFG,99.47
99.43,100.1,100.1,2086,PrimaryEd_Percent,AFG,99.6
99.57,100.0,100.0,2087,PrimaryEd_Percent,AFG,99.72
99.7,100.0,100.0,2088,PrimaryEd_Percent,AFG,99.84
99.83,100.0,100.0,2089,PrimaryEd_Percent,AFG,99.95
99.95,100.0,100.0,2090,PrimaryEd_Percent,AFG,100.1
100.1,100.0,100.0,2091,PrimaryEd_Percent,AFG,100.2
100.2,100.0,100.0,2092,PrimaryEd_Percent,AFG,100.3
100.3,100.0,100.0,2093,PrimaryEd_Percent,AFG,100.4
100.4,100.0,100.0,2094,PrimaryEd_Percent,AFG,100.5
100.5,100.0,100.0,2095,PrimaryEd_Percent,AFG,100.6
100.6,100.0,100.0,2096,PrimaryEd_Percent,AFG,100.6
100.7,100.0,100.0,2097,PrimaryEd_Percent,AFG,100.7
100.8,100.0,100.0,2098,PrimaryEd_Percent,AFG,100.8
100.9,100.0,100.0,2099,PrimaryEd_Percent,AFG,100.9
100.9,100.0,100.0,2100,PrimaryEd_Percent,AFG,100.9
77.64,77.64,77.64,2019,PrimaryEd_Percent,AGO,77.64
79.84,79.84,79.84,2020,PrimaryEd_Percent,AGO,79.84
81.46,81.46,81.46,2021,PrimaryEd_Percent,AGO,81.46
83.45,83.45,83.45,2022,PrimaryEd_Percent,AGO,83.45
85.49,85.49,85.49,2023,PrimaryEd_Percent,AGO,85.49
89.1,89.1,89.1,2024,PrimaryEd_Percent,AGO,89.1
89.09,89.24,89.24,2025,PrimaryEd_Percent,AGO,89.09
86.87,87.26,87.24,2026,PrimaryEd_Percent,AGO,86.85
86.62,87.33,87.28,2027,PrimaryEd_Percent,AGO,86.57
86.49,87.58,87.46,2028,PrimaryEd_Percent,AGO,86.38
86.96,88.6,88.41,2029,PrimaryEd_Percent,AGO,86.76
87.66,90.06,89.77,2030,PrimaryEd_Percent,AGO,87.35
87.86,90.79,90.41,2031,PrimaryEd_Percent,AGO,87.45
88.36,91.55,91.1,2032,PrimaryEd_Percent,AGO,87.87
88.82,92.09,91.62,2033,PrimaryEd_Percent,AGO,88.3
89.29,92.55,92.16,2034,PrimaryEd_Percent,AGO,88.82
89.79,93.03,92.82,2035,PrimaryEd_Percent,AGO,89.47
90.24,93.47,93.46,2036,PrimaryEd_Percent,AGO,90.14
90.66,93.86,93.97,2037,PrimaryEd_Percent,AGO,90.72
91.1,94.2,94.41,2038,PrimaryEd_Percent,AGO,91.26
91.53,94.53,94.79,2039,PrimaryEd_Percent,AGO,91.76
92.01,94.89,95.16,2040,PrimaryEd_Percent,AGO,92.27
92.52,95.3,95.5,2041,PrimaryEd_Percent,AGO,92.78
93.08,95.67,95.86,2042,PrimaryEd_Percent,AGO,93.32
93.66,96.1,96.27,2043,PrimaryEd_Percent,AGO,93.92
94.26,96.65,96.83,2044,PrimaryEd_Percent,AGO,94.54
94.88,97.29,97.51,2045,PrimaryEd_Percent,AGO,95.15
95.49,97.96,98.22,2046,PrimaryEd_Percent,AGO,95.74
96.11,98.62,98.93,2047,PrimaryEd_Percent,AGO,96.38
96.7,99.25,99.63,2048,PrimaryEd_Percent,AGO,97.03
97.27,99.84,100.3,2049,PrimaryEd_Percent,AGO,97.68
97.62,100.2,100.7,2050,PrimaryEd_Percent,AGO,98.09
97.95,100.5,101.2,2051,PrimaryEd_Percent,AGO,98.45
98.26,100.9,101.5,2052,PrimaryEd_Percent,AGO,98.81
98.56,101.3,101.9,2053,PrimaryEd_Percent,AGO,99.15
98.86,101.7,102.1,2054,PrimaryEd_Percent,AGO,99.46
