Baseline,SDG Push,JET SDG,Year,indicator,Enhanced NDC
0.00185,0.00185,0.00185,2019,CarbonEmissions,0.00185
0.00195,0.00195,0.00195,2020,CarbonEmissions,0.00195
0.00198,0.00198,0.00198,2021,CarbonEmissions,0.00198
0.00206,0.00206,0.00206,2022,CarbonEmissions,0.00206
0.00219,0.00219,0.00219,2023,CarbonEmissions,0.00219
0.00224,0.00224,0.00224,2024,CarbonEmissions,0.00224
0.00229,0.00229,0.00234,2025,CarbonEmissions,0.00234
0.00236,0.00236,0.00245,2026,CarbonEmissions,0.00245
0.00244,0.00244,0.0025,2027,CarbonEmissions,0.0025
0.00251,0.00251,0.00249,2028,CarbonEmissions,0.00249
0.0026,0.0026,0.00247,2029,CarbonEmissions,0.00247
0.0027,0.0027,0.00242,2030,CarbonEmissions,0.00242
0.00279,0.0028,0.00237,2031,CarbonEmissions,0.00236
0.00286,0.00289,0.00232,2032,CarbonEmissions,0.00231
0.00292,0.00297,0.00229,2033,CarbonEmissions,0.00227
0.00298,0.00303,0.00227,2034,CarbonEmissions,0.00224
0.00303,0.0031,0.00225,2035,CarbonEmissions,0.0022
0.00308,0.00316,0.00223,2036,CarbonEmissions,0.00217
0.00312,0.00323,0.00218,2037,CarbonEmissions,0.0021
0.00317,0.00329,0.0021,2038,CarbonEmissions,0.00201
0.00322,0.00335,0.002,2039,CarbonEmissions,0.00191
0.00327,0.00341,0.00187,2040,CarbonEmissions,0.00177
0.00333,0.00349,0.00173,2041,CarbonEmissions,0.00163
0.00338,0.00356,0.00158,2042,CarbonEmissions,0.00148
0.00344,0.00364,0.00143,2043,CarbonEmissions,0.00132
0.00348,0.00371,0.00128,2044,CarbonEmissions,0.00118
0.00352,0.00377,0.00114,2045,CarbonEmissions,0.00104
0.00356,0.00383,0.00102,2046,CarbonEmissions,0.00091
0.00359,0.0039,0.00094,2047,CarbonEmissions,0.00083
0.00363,0.00397,0.00088,2048,CarbonEmissions,0.00077
0.00368,0.00405,0.00084,2049,CarbonEmissions,0.00072
0.00372,0.00414,0.00081,2050,CarbonEmissions,0.00068
0.00377,0.00423,0.00079,2051,CarbonEmissions,0.00066
0.00381,0.0043,0.00079,2052,CarbonEmissions,0.00064
0.00384,0.00437,0.00079,2053,CarbonEmissions,0.00063
0.00388,0.00444,0.0008,2054,CarbonEmissions,0.00063
0.00391,0.0045,0.0008,2055,CarbonEmissions,0.00062
0.00394,0.00456,0.00079,2056,CarbonEmissions,0.00061
0.00397,0.00463,0.00076,2057,CarbonEmissions,0.00058
0.00399,0.00471,0.00072,2058,CarbonEmissions,0.00054
0.00402,0.00479,0.00067,2059,CarbonEmissions,0.00049
0.00405,0.00488,0.00062,2060,CarbonEmissions,0.00044
0.00408,0.00498,0.00057,2061,CarbonEmissions,0.00039
